"...1","Maximum value","Latitude","Longitude","M","Z","Singular_mean","Overall_mean","Singular_max","Overall_max"
1961,94.6999969482422,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1962,117.300003051758,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1963,96.5,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1964,65.3000030517578,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1965,93.5,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1966,51.7999992370605,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1967,63.2999992370605,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1968,148.300003051758,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1969,69.9000015258789,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1970,82.8000030517578,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1971,66,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1972,95.5,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1973,175.300003051758,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1974,86.9000015258789,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1975,93,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1976,75.4000015258789,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1977,71.5999984741211,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1978,77.5,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1979,107.699996948242,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1980,85.3000030517578,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1981,60.7999992370605,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1982,82.3000030517578,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1983,46.2999992370605,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1984,57.0999984741211,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1985,69.5,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1986,69.3000030517578,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1987,84.5999984741211,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1988,157.899993896484,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1989,62.7000007629395,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1990,53,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1991,157.199996948242,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1992,79.3000030517578,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1993,51,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1994,63.4000015258789,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1995,243.899993896484,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1996,75.3000030517578,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1997,124.099998474121,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1998,150.699996948242,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1999,92.8000030517578,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
2000,57,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
2001,81.0999984741211,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
2002,123.300003051758,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
2003,119.800003051758,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
2004,97.5999984741211,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
2005,72,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
2006,67.3000030517578,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
2007,68.3000030517578,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
2008,151,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
2009,70.8000030517578,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
2010,122,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
2011,97.6999969482422,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
2012,47.9000015258789,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
2013,61,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
2014,99.5,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
2015,212.800003051758,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
2016,182.5,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
2017,80.0999984741211,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
2018,92.5999984741211,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1960,86.0999984741211,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1961,48,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1962,97,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1963,64,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1964,75.1999969482422,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1965,72.4000015258789,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1966,167.899993896484,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1967,82.3000030517578,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1968,105.400001525879,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1969,67.0999984741211,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1970,91.4000015258789,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1971,103.400001525879,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1972,91.4000015258789,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1973,71.5999984741211,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1974,71.9000015258789,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1975,86.5999984741211,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1976,74.9000015258789,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1977,72.4000015258789,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1978,85.3000030517578,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1979,123.199996948242,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1980,55.4000015258789,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1981,88.4000015258789,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1982,116.300003051758,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1983,84,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1984,103.599998474121,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1985,93.5,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1986,145.800003051758,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1987,76.4000015258789,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1988,105.599998474121,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1989,66.1999969482422,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1990,69,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1991,81.9000015258789,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1992,111.699996948242,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1993,108.300003051758,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1994,48.2000007629395,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1995,64,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1996,90,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1997,125.199996948242,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1998,93.1999969482422,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1999,60.5,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
2000,73.8000030517578,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
2001,67.4000015258789,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
2002,111.5,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
2003,70.3000030517578,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
2004,88,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
2005,96.0999984741211,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
2006,69.6999969482422,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
2007,76.5,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
2008,75,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
2009,90.3000030517578,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
2010,83.5999984741211,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
2011,75.5,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
2012,89.5999984741211,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
2013,65.8000030517578,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
2014,97.4000015258789,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
2015,106.900001525879,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
2016,77.4000015258789,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
2017,83.8000030517578,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
2018,114.599998474121,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1960,89.1999969482422,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1961,77,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1962,50.2999992370605,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1963,79.3000030517578,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1964,56.9000015258789,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1965,103.599998474121,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1966,55.5999984741211,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1967,75.4000015258789,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1968,75.4000015258789,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1969,73.1999969482422,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1970,94.1999969482422,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1971,75.1999969482422,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1972,55.4000015258789,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1973,50,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1974,80.8000030517578,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1975,78.1999969482422,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1976,57.0999984741211,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1977,100.099998474121,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1978,101.599998474121,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1979,106.599998474121,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1980,64.4000015258789,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1981,86.1999969482422,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1982,80.4000015258789,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1983,62,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1984,56.5,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1985,95.1999969482422,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1986,103.699996948242,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1987,70.8000030517578,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1988,122.099998474121,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1989,139.800003051758,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1990,90.8000030517578,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1991,132.600006103516,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1992,45.7999992370605,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1993,91.0999984741211,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1994,74.1999969482422,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1995,71.3000030517578,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1996,73.1999969482422,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1997,143,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1998,70.6999969482422,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1999,97.1999969482422,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
2000,67.4000015258789,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
2001,64.0999984741211,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
2002,71.6999969482422,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
2003,91.4000015258789,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
2004,55.0999984741211,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
2005,70.8000030517578,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
2006,103.599998474121,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
2007,59,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
2008,92.5999984741211,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
2009,62,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
2010,89.0999984741211,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
2011,120.300003051758,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
2012,77.6999969482422,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
2013,59.7999992370605,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
2014,81.6999969482422,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
2015,61,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
2016,70.1999969482422,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
2017,58,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
2018,106.699996948242,9.55,-0.853,59,168,80.8186435376183,84.1297414056186,143,243.899993896484
1960,77.6999969482422,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1961,52.7999992370605,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1962,59.9000015258789,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1963,110.5,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1964,57.7000007629395,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1965,83.0999984741211,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1966,67.5999984741211,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1967,56.4000015258789,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1968,115.300003051758,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1969,133.899993896484,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1970,72.9000015258789,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1971,65.3000030517578,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1972,45,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1973,64.8000030517578,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1974,77,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1975,79,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1976,85.9000015258789,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1977,37.9000015258789,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1978,79.8000030517578,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1979,49.5,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1980,41.9000015258789,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1981,75.9000015258789,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1982,108.699996948242,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1983,103.099998474121,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1984,58.4000015258789,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1986,63.2999992370605,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1987,66,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1988,66,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1989,96,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1990,60.4000015258789,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1991,73.5,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1992,60.2000007629395,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1993,60.5,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1994,77.5,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1995,68.8000030517578,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1996,110.5,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1997,49.7999992370605,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1998,79.1999969482422,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
1999,61.5999984741211,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
2000,62.5999984741211,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
2001,119.300003051758,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
2002,57.7999992370605,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
2003,73.9000015258789,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
2004,54.2000007629395,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
2005,71.1999969482422,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
2006,46.5,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
2007,85.6999969482422,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
2008,50.2999992370605,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
2009,61.2000007629395,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
2010,58.4000015258789,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
2011,62.2000007629395,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
2012,146.800003051758,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
2013,57.7000007629395,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
2014,57.9000015258789,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
2015,56.5999984741211,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
2016,133.199996948242,10.783,-0.8,56,213.3,73.3714286940438,84.1297414056186,146.800003051758,243.899993896484
